assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,80201,None,,0,0,0,0,0.0,268,30,None,,0,1,1.7,0.7,0,Bernd,0.0,0,0,0.0,283,43,2,False,0.0,274,43,0,,None,45,0,0,None,0,,80201.jpg,0.0,0,0,Leno,1.5,False,None,a,9,54,0.0,229,30,0,1771,1771,3421,3421,0.0,0.0,Leno,0
0,0,3,None,None,0,61933,None,,0,0,0,0,0.0,264,121,None,,0,2,1.4,0.4,1,Shane,1.0,0,0,0.0,279,124,105,False,0.0,270,123,1,,None,45,0,0,None,0,,61933.jpg,1.0,0,0,Duffy,0.3,False,None,a,9,54,0.0,224,100,1,320,220,697,576,0.2,0.2,Duffy,0
0,0,3,None,None,0,76357,4,,0,0,0,0,0.0,426,158,None,,0,3,1.1,0.1,1,Tom,1.0,0,0,0.2,190,87,200,False,2.0,171,76,1,,None,50,0,0,None,0,,76357.jpg,1.0,0,0,Cairney,0.1,False,None,a,9,54,0.0,404,145,1,131,131,265,265,0.2,0.2,Cairney,0
0,0,12,None,None,0,82514,None,,0,0,0,0,0.9,140,49,None,,0,2,1.4,0.4,1,Tim,1.0,2,0,2.1,122,46,201,False,18.0,63,30,90,,None,45,0,0,None,0,,82514.jpg,1.0,0,0,Ream,0.1,False,None,a,9,54,2.0,110,32,1,334,334,276,276,0.2,0.2,Ream,0
0,0,0,None,None,0,83543,None,,0,0,0,0,0.0,428,160,None,,0,3,1.1,0.1,0,Anthony,0.0,0,0,0.0,434,159,202,False,0.0,428,155,0,,None,50,0,0,None,0,,83543.jpg,0.0,0,0,Knockaert,0.1,False,None,a,9,54,0.0,406,147,0,55,55,229,229,0.0,0.0,Knockaert,0
0,0,0,0,0,0,89085,None,,0,0,0,0,0.0,274,95,None,,0,3,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,289,95,203,False,0.0,280,90,0,Knock - Unknown return date,2022-07-31T21:30:04.877987Z,45,0,0,None,0,,89085.jpg,0.0,0,0,Chalobah,0.1,False,None,i,9,54,0.0,236,80,0,64,64,890,890,0.0,0.0,Chalobah,0
0,0,3,None,None,0,92259,3,,0,0,0,0,11.9,69,43,2,,0,3,1.5,0.5,2,Neeskens,2.0,1,0,2.4,111,54,204,False,1.6,176,80,65,,None,55,0,0,3,0,,92259.jpg,2.0,0,0,Kebano,0.1,False,None,a,9,54,10.0,71,44,2,736,736,310,310,0.4,0.4,Kebano,0
0,0,6,None,None,0,96994,None,,0,0,0,0,17.5,41,27,None,,0,3,1.5,0.5,1,Bobby,1.0,2,0,4.0,71,38,205,False,13.0,98,35,90,,None,55,0,0,None,0,,96994.jpg,1.0,0,0,De Cordova-Reid,0.1,False,None,a,9,54,9.0,76,47,1,385,385,265,265,0.2,0.2,De Cordova-Reid,1
0,0,0,50,50,0,101105,None,,0,0,0,0,0.0,277,127,None,,0,2,0.7,0.2,0,Joe,0.0,0,0,0.0,292,130,206,False,0.0,283,129,0,Hand injury - 50% chance of playing,2022-08-01T17:30:04.788444Z,45,0,0,None,0,,101105.jpg,0.0,0,0,Bryan,0.0,False,None,d,9,54,0.0,239,107,0,31,31,199,199,0.0,0.0,Bryan,0
0,0,0,None,None,0,102884,None,,0,0,0,0,0.0,196,12,None,,0,1,0.5,-0.5,0,Paulo,0.0,0,0,0.0,212,26,207,False,0.0,203,26,0,,None,40,0,0,None,0,,102884.jpg,0.0,0,0,Gazzaniga Farias,6.2,False,None,a,9,54,0.0,153,12,0,1745,1745,5768,5768,0.0,0.0,Gazzaniga,0
0,0,0,None,None,0,109434,None,,0,0,0,0,0.0,198,73,None,,0,2,0.5,-0.5,0,Terence,0.0,0,0,0.0,214,76,208,False,0.0,205,75,0,,None,40,0,0,None,0,,109434.jpg,0.0,0,0,Kongolo,0.6,False,None,a,9,54,0.0,155,50,0,676,676,1329,1329,0.0,0.0,Kongolo,0
0,0,11,None,None,0,109646,None,,0,0,0,0,0.4,157,57,None,,0,2,1.4,0.4,1,Tosin,1.0,2,0,1.9,128,48,209,False,18.4,60,28,90,,None,45,0,0,None,0,,109646.jpg,1.0,0,0,Adarabioyo,0.1,False,None,a,9,54,0.0,250,114,1,126,126,181,181,0.2,0.2,Tosin,0
0,3,57,None,None,0,128389,None,,0,0,0,0,14.7,56,4,3,,1,4,1.5,0.5,13,Aleksandar,13.0,2,2,15.5,2,2,210,True,82.0,1,1,90,,None,65,0,0,1,0,,128389.jpg,13.0,0,0,Mitrović,9.6,False,None,a,9,54,58.0,3,2,13,168168,168168,8539,8539,2.0,2.0,Mitrović,0
0,0,12,None,None,0,153366,2,,0,0,0,0,13.0,63,39,None,,0,3,0.5,-0.5,2,Harrison,2.0,2,0,5.5,44,26,211,False,22.0,47,19,90,,None,45,0,0,None,0,,153366.jpg,2.0,0,0,Reed,0.5,False,None,a,9,54,20.0,47,29,2,5384,5384,1108,1108,0.4,0.4,Reed,0
0,0,0,0,0,0,153682,1,,0,0,0,0,0.0,525,223,1,,0,3,0.0,0.0,0,Harry,0.0,0,0,0.0,525,223,212,False,0.0,523,222,0,Knee injury - Unknown return date,2022-07-31T21:30:04.907720Z,60,0,0,2,0,,153682.jpg,0.0,0,0,Wilson,0.1,False,None,i,9,54,0.0,522,222,0,92,92,1632,1632,0.0,0.0,Wilson,0
0,0,11,None,None,0,155529,None,,0,0,0,0,0.0,304,39,None,,0,1,1.7,0.7,1,Marek,1.0,2,0,1.0,162,11,213,False,10.2,110,11,90,,None,45,0,0,None,0,,155529.jpg,1.0,0,1,Rodák,0.2,False,None,a,9,54,0.0,268,39,1,838,838,399,399,0.2,0.2,Rodák,0
0,0,0,None,None,0,166324,None,,0,0,0,0,0.0,450,171,None,,0,3,1.1,0.1,0,Ivan,0.0,0,0,0.0,452,170,214,False,0.0,447,167,0,,None,50,0,0,None,0,,166324.jpg,0.0,0,0,Neves Abreu Cavaleiro,0.1,False,None,a,9,54,0.0,431,161,0,213,213,523,523,0.0,0.0,Cavaleiro,0
1,0,27,None,None,0,167074,None,,0,0,0,0,15.0,53,16,None,,0,2,1.4,0.4,3,Kenny,3.0,2,0,5.4,46,14,215,False,39.0,13,5,90,,None,45,0,0,None,0,,167074.jpg,3.0,0,0,Tete,0.2,False,None,a,9,54,0.0,279,130,3,3096,3096,530,530,0.7,0.7,Tete,1
0,0,0,None,None,0,168765,None,,0,0,0,0,0.0,313,103,None,,0,3,0.5,-0.5,0,Josh,0.0,0,0,0.0,326,103,216,False,0.0,317,98,0,,None,45,0,0,None,0,,168765.jpg,0.0,0,0,Onomah,0.1,False,None,a,9,54,0.0,280,89,0,101,101,235,235,0.0,0.0,Onomah,0
0,0,13,None,None,0,169528,None,,0,0,0,0,0.7,148,52,None,,0,2,1.4,0.4,1,Antonee,1.0,2,0,1.6,141,55,217,False,14.8,80,40,90,,None,45,0,0,None,0,,169528.jpg,1.0,0,0,Robinson,0.1,False,None,a,9,54,0.0,281,131,1,549,549,281,281,0.2,0.2,Robinson,0
0,0,0,None,None,0,244042,None,,0,0,0,0,0.0,513,37,None,,0,4,1.0,0.0,0,Rodrigo,0.0,0,0,0.0,514,37,218,False,0.0,511,36,0,,None,55,0,0,None,0,,244042.jpg,0.0,0,0,Muniz Carvalho,0.1,False,None,a,9,54,0.0,508,34,0,622,622,880,880,0.0,0.0,Muniz,0
0,0,0,None,None,0,490146,None,,0,0,0,0,0.0,405,32,None,,0,4,0.5,-0.5,0,Jay,0.0,0,0,0.0,412,31,219,False,0.0,406,29,0,,None,45,0,0,None,0,,490146.jpg,0.0,0,0,Stansfield,1.2,False,None,a,9,54,0.0,383,29,0,2449,2449,2971,2971,0.0,0.0,Stansfield,0
0,0,10,None,None,0,154296,None,,0,0,0,0,1.2,133,74,None,,0,3,1.1,0.1,2,João,2.0,2,0,5.4,47,27,220,False,15.0,79,29,90,,None,50,0,0,None,0,,154296.jpg,2.0,0,0,Palhinha Gonçalves,0.2,False,None,a,9,54,38.0,16,9,2,1337,1337,488,488,0.4,0.4,Palhinha,0
0,0,5,None,None,0,156689,2,,0,0,0,0,19.8,38,25,None,,0,3,0.5,-0.5,2,Andreas,2.0,2,0,3.2,92,49,346,False,0.6,184,85,88,,None,45,0,0,None,0,,156689.jpg,2.0,0,0,Hoelgebaum Pereira,25.1,False,None,a,9,54,12.0,64,39,2,32326,32326,9652,9652,0.4,0.4,Andreas,0
0,0,0,None,None,0,432931,None,,0,0,0,0,0.0,371,126,None,,0,3,0.5,-0.5,0,Tyrese,0.0,0,0,0.0,380,126,521,False,0.0,372,121,0,,None,45,0,0,None,0,,432931.jpg,0.0,0,0,Francois,0.0,False,None,a,9,54,0.0,347,112,0,72,72,84,84,0.0,0.0,Francois,0
0,0,0,None,None,0,120721,None,,0,0,0,0,0.0,296,138,None,,0,2,1.4,0.4,0,Kevin,0.0,0,0,0.0,310,141,532,False,0.0,301,140,0,,None,45,0,0,None,0,,120721.jpg,0.0,0,0,Mbabu,0.2,False,None,a,9,54,0.0,260,120,0,482,482,782,782,0.0,0.0,Mbabu,0
0,0,0,None,None,0,515024,None,,0,0,0,0,0.0,409,148,None,,0,3,0.5,-0.5,0,Luke,0.0,0,0,0.0,416,148,546,False,0.0,410,144,0,,None,45,0,0,None,0,,515024.jpg,0.0,0,0,Harris,0.0,False,None,a,9,54,0.0,387,135,0,215,215,146,146,0.0,0.0,Harris,0
0,0,1,None,None,0,235674,None,,0,0,0,0,0.3,167,85,None,,0,3,1.1,0.1,1,Manor,1.0,1,0,0.3,186,83,562,False,2.2,166,72,24,,None,50,0,0,None,0,,235674.jpg,1.0,0,0,Solomon,0.0,False,None,a,9,54,0.0,463,181,1,302,302,6,6,0.2,0.2,Solomon,0
0,0,0,0,0,0,17745,None,,0,0,0,0,0.0,412,45,None,,0,1,0.0,0.0,0,Kasper,0.0,0,0,0.0,419,52,248,False,0.0,413,52,0,Transferred to OGC Nice,2022-08-04T06:18:08.594633Z,50,0,0,None,0,,17745.jpg,0.0,0,0,Schmeichel,0.5,False,None,u,10,13,0.0,390,45,0,0,0,11630,11630,0.0,0.0,Schmeichel,0
0,0,15,None,None,0,37642,None,,0,0,0,0,0.0,248,109,None,,0,2,1.4,1.9,1,Jonny,1.0,2,0,0.0,264,112,249,False,0.0,255,111,90,,None,45,0,0,None,0,,37642.jpg,1.0,0,0,Evans,0.3,False,None,a,10,13,0.0,206,87,1,831,831,572,572,0.2,0.2,Evans,0
0,0,0,0,0,0,40146,None,,0,0,0,0,0.0,185,68,None,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,201,71,250,False,0.0,192,70,0,Knee injury - Expected back 27 Aug,2022-07-05T15:30:04.221247Z,40,0,0,None,0,,40146.jpg,0.0,0,0,Bertrand,0.0,False,None,i,10,13,0.0,142,45,0,133,133,129,129,0.0,0.0,Bertrand,0
0,0,0,None,None,0,51938,3,,0,0,0,0,0.0,419,156,None,,0,3,1.1,1.6,0,Marc,0.0,0,0,0.0,426,156,251,False,0.0,420,152,0,,None,50,0,0,None,0,,51938.jpg,0.0,0,0,Albrighton,0.1,False,None,a,10,13,0.0,397,143,0,470,470,443,443,0.0,0.0,Albrighton,0
0,0,0,None,None,0,86881,None,,0,0,0,0,0.0,273,94,None,,0,3,0.5,1.0,0,Nampalys,0.0,0,0,0.0,288,94,252,False,0.0,279,89,0,,None,45,0,0,None,0,,86881.jpg,0.0,0,0,Mendy,0.7,False,None,a,10,13,0.0,234,79,0,1706,1706,1472,1472,0.0,0.0,Mendy,0
0,0,0,None,None,0,93100,None,,0,0,0,0,0.0,194,71,None,,0,2,0.5,1.0,0,Jannik,0.0,0,0,0.0,210,74,253,False,0.0,201,73,0,,None,40,0,0,None,0,,93100.jpg,0.0,0,0,Vestergaard,10.0,False,None,a,10,13,0.0,151,48,0,10843,10843,11794,11794,0.0,0.0,Vestergaard,0
0,0,11,None,None,0,95463,None,,0,0,0,0,0.0,195,11,None,,0,1,0.5,1.0,1,Danny,1.0,2,0,0.0,211,25,254,False,0.0,202,25,90,,None,40,0,0,None,0,,95463.jpg,1.0,0,1,Ward,25.3,False,None,a,10,13,0.0,152,11,1,28915,28915,4332,4332,0.2,0.2,Ward,0
1,0,18,None,None,0,101668,None,,0,0,0,0,0.0,564,58,None,,0,4,2.7,3.2,5,Jamie,5.0,2,0,0.0,564,58,255,False,0.0,564,58,90,,None,95,0,0,1,0,,101668.jpg,5.0,0,0,Vardy,5.3,False,None,a,10,13,0.0,564,58,5,6454,6454,10397,10397,0.5,0.5,Vardy,0
0,0,0,0,0,0,111931,None,,0,0,0,0,0.0,293,137,None,,0,2,0.0,0.0,0,Ricardo,0.0,0,0,0.0,307,140,256,False,0.0,298,139,0,Achilles injury - Expected back 04 Feb,2022-08-01T17:30:04.857035Z,45,0,0,None,0,,111931.jpg,0.0,0,0,Barbosa Pereira,0.1,False,None,i,10,13,0.0,256,118,0,37,37,1304,1304,0.0,0.0,Ricardo,0
0,0,16,None,None,0,155569,None,,0,0,0,0,0.0,306,143,None,,0,2,1.4,1.9,1,Daniel,1.0,2,0,0.0,319,146,257,False,0.0,310,145,90,,None,45,0,0,None,0,,155569.jpg,1.0,0,0,Amartey,0.3,False,None,a,10,13,0.0,270,125,1,908,908,689,689,0.2,0.2,Amartey,0
0,0,23,None,None,0,166477,None,,0,0,0,0,0.0,312,146,None,,0,2,1.4,1.9,7,Timothy,7.0,2,1,0.0,325,149,258,False,0.0,316,148,90,,None,45,0,0,None,0,,166477.jpg,7.0,0,0,Castagne,1.2,False,None,a,10,13,0.0,278,129,7,6035,6035,1560,1560,1.6,1.6,Castagne,0
0,0,13,None,None,0,166989,None,,0,0,0,0,0.0,538,231,None,,0,3,1.8,2.3,2,Youri,2.0,2,0,0.0,538,231,259,False,0.0,537,230,90,,None,65,0,0,2,0,,166989.jpg,2.0,0,0,Tielemans,2.4,False,None,a,10,13,0.0,537,231,2,3510,3510,5099,5099,0.3,0.3,Tielemans,0
0,0,0,None,None,0,168580,None,,0,0,0,0,0.0,452,173,None,,0,3,1.1,1.6,0,Ayoze,0.0,0,0,0.0,454,172,260,False,0.0,449,169,0,,None,50,0,0,None,0,,168580.jpg,0.0,0,0,Pérez,0.2,False,None,a,10,13,0.0,433,163,0,340,340,408,408,0.0,0.0,Pérez,0
1,0,19,None,None,0,172780,1,,0,0,0,0,0.0,558,241,1,,0,3,2.2,2.7,5,James,5.0,2,0,0.0,558,241,261,False,0.0,557,240,90,,None,80,0,0,None,0,,172780.jpg,5.0,0,0,Maddison,4.9,False,None,a,10,13,0.0,558,241,5,5219,5219,8690,8690,0.6,0.6,Maddison,0
0,0,0,None,None,0,173515,None,,0,0,0,0,0.0,539,46,None,,0,4,1.5,2.0,0,Kelechi,0.0,0,0,0.0,539,46,262,False,0.0,538,46,0,,None,65,0,0,3,0,,173515.jpg,0.0,0,0,Iheanacho,1.1,False,None,a,10,13,0.0,538,45,0,2439,2439,4810,4810,0.0,0.0,Iheanacho,0
0,0,0,None,None,0,197469,None,,0,0,0,0,0.0,324,107,None,,0,3,0.5,1.0,0,Hamza,0.0,0,0,0.0,336,107,263,False,0.0,327,102,0,,None,45,0,0,None,0,,197469.jpg,0.0,0,0,Choudhury,0.2,False,None,a,10,13,0.0,292,93,0,459,459,447,447,0.0,0.0,Choudhury,0
0,0,0,0,0,0,201666,None,,0,0,0,0,0.0,551,236,None,,0,3,0.0,0.0,0,Harvey,0.0,0,0,0.0,551,236,264,False,0.0,550,235,0,Knee injury - Expected back 27 Aug,2022-08-05T13:30:06.644219Z,70,0,0,None,0,,201666.jpg,0.0,0,0,Barnes,2.1,False,None,i,10,13,0.0,550,236,0,100,100,21274,21274,0.0,0.0,Barnes,0
0,0,12,None,None,0,203341,None,,0,0,0,0,0.0,463,181,None,,0,3,1.1,1.6,2,Wilfred,2.0,2,0,0.0,465,180,265,False,0.0,460,177,90,,None,50,0,0,None,0,,203341.jpg,2.0,0,0,Ndidi,0.4,False,None,a,10,13,0.0,449,172,2,1297,1297,1101,1101,0.4,0.4,Ndidi,0
0,0,34,None,None,0,215413,3,,0,0,0,0,0.0,474,189,3,,0,3,1.1,1.6,7,Kiernan,7.0,1,1,0.0,476,188,266,False,0.0,471,185,72,,None,50,0,0,None,0,,215413.jpg,7.0,0,0,Dewsbury-Hall,0.8,False,None,a,10,13,0.0,460,180,7,3969,3969,1092,1092,1.4,1.4,Dewsbury-Hall,0
0,0,0,None,None,0,218031,None,,0,0,0,0,0.0,341,161,None,,0,2,1.4,1.9,0,Çaglar,0.0,0,0,0.0,352,163,267,False,0.0,343,162,0,,None,45,0,0,None,0,,218031.jpg,0.0,0,0,Söyüncü,0.6,False,None,a,10,13,0.0,315,152,0,780,780,1577,1577,0.0,0.0,Söyüncü,0
0,0,12,None,None,0,220627,None,,0,0,0,0,0.0,345,164,None,,0,2,1.4,1.9,1,James,1.0,2,0,0.0,355,165,268,False,0.0,346,164,90,,None,45,0,0,None,0,,220627.jpg,1.0,0,0,Justin,1.6,False,None,a,10,13,0.0,319,155,1,1007,1007,1930,1930,0.2,0.2,Justin,0
0,0,0,None,None,0,225902,None,,0,0,0,0,0.0,353,117,None,,0,3,0.5,1.0,0,Boubakary,0.0,0,0,0.0,363,117,269,False,0.0,354,112,0,,None,45,0,0,None,0,,225902.jpg,0.0,0,0,Soumaré,0.5,False,None,a,10,13,0.0,328,103,0,1144,1144,1262,1262,0.0,0.0,Soumaré,0
0,0,0,None,None,0,244619,None,,0,0,0,0,0.0,365,176,None,,0,2,1.4,1.9,0,Luke,0.0,0,0,0.0,374,177,270,False,0.0,366,177,0,,None,45,0,0,None,0,,244619.jpg,0.0,0,0,Thomas,0.1,False,None,a,10,13,0.0,340,168,0,89,89,228,228,0.0,0.0,Thomas,0
0,0,4,None,None,0,245419,None,,0,0,0,0,0.0,531,42,None,,0,4,1.3,1.8,1,Patson,1.0,1,0,0.0,531,42,271,False,0.0,530,42,17,,None,60,0,0,None,0,,245419.jpg,1.0,0,0,Daka,1.5,False,None,a,10,13,0.0,530,41,1,3851,3851,6354,6354,0.2,0.2,Daka,0
0,0,12,None,None,0,444463,None,,0,0,0,0,0.0,381,182,None,,0,2,1.4,1.9,1,Wesley,1.0,2,0,0.0,389,183,272,False,0.0,382,183,90,,None,45,0,0,None,0,,444463.jpg,1.0,0,0,Fofana,1.8,False,None,a,10,13,0.0,357,175,1,4096,4096,2955,2955,0.2,0.2,Fofana,0
0,0,0,None,None,0,232620,None,,0,0,0,0,0.0,224,89,None,,0,2,0.5,1.0,0,Lewis,0.0,0,0,0.0,240,92,273,False,0.0,231,91,0,,None,40,0,0,None,0,,232620.jpg,0.0,0,0,Brunt,0.3,False,None,a,10,13,0.0,182,67,0,541,541,550,550,0.0,0.0,Brunt,0
0,0,0,None,None,0,207270,None,,0,0,0,0,0.0,213,18,None,,0,1,0.5,1.0,0,Daniel,0.0,0,0,0.0,229,32,548,False,0.0,220,32,0,,None,40,0,0,None,0,,207270.jpg,0.0,0,0,Iversen,3.1,False,None,a,10,13,0.0,170,18,0,2877,2877,3262,3262,0.0,0.0,Iversen,0
0,0,0,None,None,0,106837,None,,0,0,0,0,0.0,439,163,None,,0,3,1.1,1.6,0,Dennis,0.0,0,0,0.0,442,162,549,False,0.0,436,158,0,,None,50,0,0,None,0,,106837.jpg,0.0,0,0,Praet,0.0,False,None,a,10,13,0.0,418,151,0,35,35,50,50,0.0,0.0,Praet,0
0,0,0,0,0,0,55914,None,,0,0,0,0,0.0,254,113,None,,0,2,0.0,0.0,0,Liam,0.0,0,0,0.0,269,116,221,False,0.0,260,115,0,Lack of match fitness - Expected back 21 Aug,2022-08-04T15:00:05.443573Z,45,0,0,None,0,,55914.jpg,0.0,0,0,Cooper,0.1,False,None,i,11,2,0.0,212,91,0,13,13,676,676,0.0,0.0,Cooper,0
0,0,0,0,0,0,66588,None,,0,0,0,0,0.0,265,122,None,,0,2,0.0,0.0,0,Luke,0.0,0,0,0.0,280,125,222,False,0.0,271,124,0,Knee injury - Expected back 27 Aug,2022-07-05T15:30:04.180211Z,45,0,0,None,0,,66588.jpg,0.0,0,0,Ayling,0.0,False,None,i,11,2,0.0,225,101,0,51,51,131,131,0.0,0.0,Ayling,0
0,0,2,None,None,0,72222,None,,0,0,0,0,5.1,88,52,None,,0,3,1.1,1.1,1,Mateusz,1.0,0,0,1.1,160,72,223,False,1.4,178,81,25,,None,50,0,0,3,0,,72222.jpg,1.0,0,0,Klich,0.1,False,None,a,11,2,4.0,100,54,1,111,111,340,340,0.2,0.2,Klich,0
0,0,0,0,0,0,80179,None,,0,0,0,0,0.0,267,92,3,,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,282,92,224,False,0.0,273,87,0,Knee injury - Expected back 13 Aug,2022-08-01T17:30:04.808860Z,45,0,0,None,0,,80179.jpg,0.0,0,0,Forshaw,0.1,False,None,i,11,2,0.0,228,77,0,19,19,307,307,0.0,0.0,Forshaw,0
0,0,23,None,None,0,80954,None,,0,0,0,0,1.1,136,75,None,,0,3,1.7,1.7,7,Rodrigo,7.0,1,1,6.5,35,22,225,False,34.8,25,11,64,,None,60,0,0,4,0,,80954.jpg,7.0,0,0,Moreno,1.1,False,None,a,11,2,29.0,27,14,7,8467,8467,2104,2104,1.2,1.2,Rodrigo,0
0,0,0,0,0,0,87873,2,,0,0,0,0,0.0,430,190,None,,0,2,0.0,0.0,0,Stuart,0.0,0,0,0.0,435,190,226,False,0.0,429,190,0,Leg injury - Expected back 05 Nov,2022-07-05T15:30:04.195729Z,50,0,0,None,0,,87873.jpg,0.0,0,0,Dallas,0.0,False,None,i,11,2,0.0,408,184,0,21,21,122,122,0.0,0.0,Dallas,0
1,0,8,None,None,0,106617,None,,0,0,0,0,1.2,134,15,None,,0,4,1.9,1.9,5,Patrick,5.0,1,0,4.3,67,11,227,False,7.4,126,6,83,,None,75,0,0,1,0,,106617.jpg,5.0,0,0,Bamford,1.5,False,None,a,11,2,34.0,23,9,5,4269,4269,3182,3182,0.7,0.7,Bamford,0
0,0,16,None,None,0,149915,None,,0,0,0,0,0.5,151,54,None,,0,2,1.4,1.4,2,Diego,2.0,1,0,2.5,104,37,228,False,22.6,43,18,90,,None,45,0,0,None,0,,149915.jpg,2.0,0,0,Llorente,0.3,False,None,a,11,2,2.0,111,33,2,336,336,501,501,0.4,0.4,Llorente,0
0,0,0,0,0,0,173821,None,,0,0,0,0,0.0,454,175,None,,0,3,0.0,0.0,0,Tyler,0.0,0,0,0.0,456,174,229,False,0.0,451,171,0,Joined QPR on loan - Expected back 01 Jul,2022-07-08T11:00:04.089064Z,50,0,0,None,0,,173821.jpg,0.0,0,0,Roberts,0.0,False,None,u,11,2,0.0,437,165,0,0,0,2,2,0.0,0.0,Roberts,0
0,0,19,None,None,0,193645,None,,0,0,0,0,0.3,163,60,None,,0,2,1.4,1.4,2,Robin,2.0,1,0,3.0,95,30,230,False,25.2,38,15,90,,None,45,0,0,None,0,,193645.jpg,2.0,0,0,Koch,0.1,False,None,a,11,2,4.0,98,28,2,214,214,213,213,0.4,0.4,Koch,0
0,0,0,100,0,0,200617,None,,0,0,0,0,0.0,528,225,None,,0,3,1.7,0.0,0,Daniel,0.0,0,0,0.0,528,225,231,False,0.0,526,224,0,,2022-07-05T15:30:04.208215Z,60,0,0,None,0,,200617.jpg,0.0,0,0,James,0.0,False,None,a,11,2,0.0,525,224,0,142,142,108,108,0.0,0.0,James,0
0,0,0,0,0,0,219961,None,,0,0,0,0,0.0,552,237,None,,0,3,0.0,0.0,0,Raphael,0.0,0,0,0.0,552,237,232,False,0.0,551,236,0,Transferred to Barcelona,2022-07-15T15:56:51.961298Z,70,0,0,None,0,,219961.jpg,0.0,0,0,Dias Belloli,0.2,False,None,u,11,2,0.0,552,237,0,0,0,2657,2657,0.0,0.0,Raphinha,0
1,2,25,None,None,0,221399,3,,0,0,0,0,75.0,1,1,None,,0,3,1.7,1.7,6,Jack,6.0,1,0,12.0,6,4,233,False,34.8,26,12,90,,None,60,0,0,None,0,,221399.jpg,6.0,0,0,Harrison,1.0,False,None,a,11,2,10.0,73,45,6,2712,2712,1548,1548,1.0,1.0,Harrison,1
0,0,0,0,0,0,221610,None,,0,0,0,0,0.0,347,115,None,,0,3,0.0,0.0,0,Jamie,0.0,0,0,0.0,357,115,234,False,0.0,348,110,0,Joined Millwall on loan - Expected back 01 Jul,2022-07-19T23:00:04.159636Z,45,0,0,None,0,,221610.jpg,0.0,0,0,Shackleton,0.0,False,None,u,11,2,0.0,321,101,0,0,0,65,65,0.0,0.0,Shackleton,0
0,0,10,None,None,0,222694,None,,0,0,0,0,1.3,131,45,None,,0,2,1.4,1.4,2,Pascal,2.0,1,0,2.7,101,35,235,False,21.2,52,22,90,,None,45,0,0,None,0,,222694.jpg,2.0,0,0,Struijk,0.1,False,None,a,11,2,4.0,99,29,2,126,126,195,195,0.4,0.4,Struijk,0
0,0,0,None,None,0,223081,None,,0,0,0,0,0.0,220,21,None,,0,1,0.5,0.5,0,Kristoffer,0.0,0,0,0.0,236,35,236,False,0.0,227,35,0,,None,40,0,0,None,0,,223081.jpg,0.0,0,0,Klaesson,0.5,False,None,a,11,2,0.0,178,21,0,365,365,429,429,0.0,0.0,Klaesson,0
0,0,4,None,None,0,248937,None,,0,0,0,0,0.5,154,20,None,,0,4,0.5,0.5,1,Sam,1.0,0,0,2.2,118,13,237,False,0.4,186,18,17,,None,45,0,0,None,0,,248937.jpg,1.0,0,0,Greenwood,23.6,False,None,a,11,2,21.0,42,11,1,22478,22478,26771,26771,0.2,0.2,Greenwood,0
0,0,19,None,None,0,437495,None,,0,0,0,0,0.0,374,43,None,,0,1,1.7,1.7,3,Illan,3.0,1,0,3.8,74,2,238,False,38.2,16,2,90,,None,45,0,0,None,0,,437495.jpg,3.0,0,5,Meslier,2.6,False,None,a,11,2,0.0,350,43,3,2696,2696,2783,2783,0.7,0.7,Meslier,0
0,0,0,0,0,0,443967,None,,0,0,0,0,0.0,380,181,None,,0,2,0.0,0.0,0,Junior,0.0,0,0,0.0,388,182,239,False,0.0,381,182,0,Knock - Expected back 27 Aug,2022-07-13T09:30:03.852560Z,45,0,0,None,0,,443967.jpg,0.0,0,0,Firpo Adames,0.0,False,None,i,11,2,0.0,356,174,0,11,11,60,60,0.0,0.0,Firpo,0
0,0,2,None,None,0,450070,None,,0,0,0,0,0.3,165,83,None,,0,3,0.5,0.5,1,Crysencio,1.0,0,0,0.1,195,90,240,False,0.0,385,126,5,,None,45,0,0,None,0,,450070.jpg,1.0,0,0,Summerville,0.2,False,None,a,11,2,2.0,118,63,1,801,801,554,554,0.2,0.2,Summerville,0
0,0,0,0,0,0,450529,None,,0,0,0,0,0.0,384,131,None,,0,3,0.0,0.0,0,Lewis,0.0,0,0,0.0,392,131,241,False,0.0,386,127,0,Season-long loan to Oxford United,2022-08-04T13:22:00.438950Z,45,0,0,None,0,,450529.jpg,0.0,0,0,Bate,0.0,False,None,u,11,2,0.0,360,117,0,0,0,198,198,0.0,0.0,Bate,0
